,date,open,high,low,close,volume,average,barCount
27,2022-09-27 07:24:00,3690.75,3694.82,3688.06,3692.65,0.0,0.0,117
28,2022-09-27 07:26:00,3692.56,3693.36,3686.11,3687.24,0.0,0.0,113
29,2022-09-27 07:28:00,3687.08,3687.08,3682.58,3682.58,0.0,0.0,117
30,2022-09-27 07:30:00,3682.57,3689.75,3682.57,3688.11,0.0,0.0,118
31,2022-09-27 07:32:00,3688.1,3693.38,3688.1,3693.21,0.0,0.0,116
32,2022-09-27 07:34:00,3693.58,3694.75,3688.79,3691.81,0.0,0.0,114
33,2022-09-27 07:36:00,3691.83,3696.22,3691.28,3693.16,0.0,0.0,118
34,2022-09-27 07:38:00,3693.42,3698.08,3689.3,3690.3,0.0,0.0,119
35,2022-09-27 07:40:00,3690.29,3692.57,3688.27,3691.99,0.0,0.0,118
36,2022-09-27 07:42:00,3692.0,3696.27,3690.64,3696.13,0.0,0.0,117
37,2022-09-27 07:44:00,3696.01,3700.99,3694.65,3698.12,0.0,0.0,115
38,2022-09-27 07:46:00,3698.28,3703.08,3698.28,3701.69,0.0,0.0,118
39,2022-09-27 07:48:00,3701.73,3702.56,3700.98,3701.91,0.0,0.0,116
40,2022-09-27 07:50:00,3702.01,3702.52,3698.2,3699.79,0.0,0.0,117
41,2022-09-27 07:52:00,3700.24,3701.18,3698.8,3698.8,0.0,0.0,117
42,2022-09-27 07:54:00,3698.63,3698.63,3696.38,3697.01,0.0,0.0,116
43,2022-09-27 07:56:00,3697.06,3698.93,3695.94,3696.62,0.0,0.0,114
44,2022-09-27 07:58:00,3696.67,3698.79,3696.36,3697.59,0.0,0.0,116
45,2022-09-27 08:00:00,3697.19,3698.73,3690.53,3690.53,0.0,0.0,116
46,2022-09-27 08:02:00,3690.27,3691.32,3688.37,3690.62,0.0,0.0,116
47,2022-09-27 08:04:00,3690.47,3691.15,3687.79,3688.51,0.0,0.0,115
48,2022-09-27 08:06:00,3688.57,3696.4,3688.57,3695.93,0.0,0.0,114
49,2022-09-27 08:08:00,3695.75,3697.75,3694.46,3697.75,0.0,0.0,117
50,2022-09-27 08:10:00,3697.73,3698.51,3694.89,3695.05,0.0,0.0,115
51,2022-09-27 08:12:00,3695.08,3695.08,3689.32,3689.32,0.0,0.0,114
52,2022-09-27 08:14:00,3689.3,3690.43,3685.48,3685.65,0.0,0.0,114
53,2022-09-27 08:16:00,3685.61,3686.52,3685.22,3685.48,0.0,0.0,117
54,2022-09-27 08:18:00,3685.37,3686.76,3683.74,3685.2,0.0,0.0,108
55,2022-09-27 08:20:00,3685.16,3686.06,3682.74,3682.74,0.0,0.0,111
56,2022-09-27 08:22:00,3682.58,3682.95,3674.84,3675.39,0.0,0.0,114
57,2022-09-27 08:24:00,3675.37,3676.07,3671.73,3671.9,0.0,0.0,113
58,2022-09-27 08:26:00,3671.79,3671.79,3666.69,3670.06,0.0,0.0,117
59,2022-09-27 08:28:00,3669.87,3669.87,3662.84,3665.49,0.0,0.0,113
60,2022-09-27 08:30:00,3665.33,3669.17,3663.85,3669.17,0.0,0.0,114
61,2022-09-27 08:32:00,3668.94,3671.85,3668.75,3670.62,0.0,0.0,117
62,2022-09-27 08:34:00,3670.58,3671.58,3667.95,3668.37,0.0,0.0,111
63,2022-09-27 08:36:00,3668.38,3670.24,3667.41,3669.76,0.0,0.0,115
64,2022-09-27 08:38:00,3669.73,3672.24,3669.69,3671.16,0.0,0.0,118
65,2022-09-27 08:40:00,3670.45,3672.01,3667.92,3671.58,0.0,0.0,115
66,2022-09-27 08:42:00,3671.75,3672.21,3668.16,3669.84,0.0,0.0,114
67,2022-09-27 08:44:00,3669.83,3670.83,3668.46,3670.08,0.0,0.0,114
68,2022-09-27 08:46:00,3670.12,3670.12,3666.81,3667.25,0.0,0.0,117
69,2022-09-27 08:48:00,3667.29,3668.16,3664.65,3665.37,0.0,0.0,112
70,2022-09-27 08:50:00,3665.62,3668.58,3664.83,3666.41,0.0,0.0,115
71,2022-09-27 08:52:00,3666.25,3666.27,3658.06,3658.5,0.0,0.0,112
72,2022-09-27 08:54:00,3658.44,3658.78,3655.81,3656.45,0.0,0.0,117
73,2022-09-27 08:56:00,3656.46,3659.79,3655.47,3659.3,0.0,0.0,117
74,2022-09-27 08:58:00,3659.28,3659.58,3654.5,3654.66,0.0,0.0,109
75,2022-09-27 09:00:00,3654.58,3654.58,3652.38,3652.68,0.0,0.0,115
76,2022-09-27 09:02:00,3652.66,3653.26,3648.51,3652.91,0.0,0.0,119
77,2022-09-27 09:04:00,3652.95,3654.72,3649.8,3650.03,0.0,0.0,113
78,2022-09-27 09:06:00,3650.24,3651.28,3648.63,3648.63,0.0,0.0,114
79,2022-09-27 09:08:00,3648.65,3650.06,3645.68,3646.66,0.0,0.0,116
80,2022-09-27 09:10:00,3646.43,3646.52,3640.74,3640.76,0.0,0.0,111
81,2022-09-27 09:12:00,3640.66,3640.66,3634.26,3634.46,0.0,0.0,114
82,2022-09-27 09:14:00,3634.74,3639.08,3634.74,3635.55,0.0,0.0,118
83,2022-09-27 09:16:00,3635.67,3635.87,3632.74,3633.19,0.0,0.0,114
84,2022-09-27 09:18:00,3632.97,3633.04,3626.4,3626.4,0.0,0.0,116
85,2022-09-27 09:20:00,3626.48,3632.39,3626.16,3630.39,0.0,0.0,115
86,2022-09-27 09:22:00,3630.35,3631.68,3627.81,3631.24,0.0,0.0,116
87,2022-09-27 09:24:00,3631.0,3631.71,3629.85,3631.33,0.0,0.0,115
88,2022-09-27 09:26:00,3630.9,3636.94,3630.77,3636.39,0.0,0.0,116
89,2022-09-27 09:28:00,3636.38,3639.48,3635.12,3635.82,0.0,0.0,115
90,2022-09-27 09:30:00,3635.85,3638.88,3634.74,3637.71,0.0,0.0,114
91,2022-09-27 09:32:00,3637.3,3639.9,3637.03,3639.78,0.0,0.0,112
92,2022-09-27 09:34:00,3639.76,3641.58,3639.16,3639.49,0.0,0.0,114
93,2022-09-27 09:36:00,3639.52,3639.52,3635.06,3635.09,0.0,0.0,113
94,2022-09-27 09:38:00,3635.07,3635.18,3632.22,3634.53,0.0,0.0,113
95,2022-09-27 09:40:00,3634.17,3636.52,3632.29,3636.29,0.0,0.0,113
96,2022-09-27 09:42:00,3636.27,3637.93,3634.19,3636.77,0.0,0.0,114
97,2022-09-27 09:44:00,3636.74,3637.64,3634.59,3636.62,0.0,0.0,113
98,2022-09-27 09:46:00,3636.59,3637.4,3634.54,3636.39,0.0,0.0,112
99,2022-09-27 09:48:00,3636.34,3639.49,3636.32,3638.99,0.0,0.0,113
100,2022-09-27 09:50:00,3639.0,3639.19,3636.06,3636.29,0.0,0.0,112
101,2022-09-27 09:52:00,3635.96,3637.78,3630.92,3637.78,0.0,0.0,113
102,2022-09-27 09:54:00,3637.9,3643.4,3637.9,3642.1,0.0,0.0,117
103,2022-09-27 09:56:00,3642.13,3644.04,3642.02,3643.28,0.0,0.0,117
104,2022-09-27 09:58:00,3643.27,3643.37,3640.51,3641.76,0.0,0.0,112
105,2022-09-27 10:00:00,3641.45,3641.45,3634.78,3634.78,0.0,0.0,111
106,2022-09-27 10:02:00,3634.01,3637.17,3633.27,3633.73,0.0,0.0,116
107,2022-09-27 10:04:00,3633.75,3633.75,3628.96,3631.69,0.0,0.0,111
108,2022-09-27 10:06:00,3631.75,3638.22,3631.75,3636.35,0.0,0.0,115
109,2022-09-27 10:08:00,3636.37,3638.6,3632.06,3633.31,0.0,0.0,117
110,2022-09-27 10:10:00,3633.38,3633.7,3630.45,3631.86,0.0,0.0,115
111,2022-09-27 10:12:00,3631.89,3633.01,3629.92,3633.01,0.0,0.0,112
112,2022-09-27 10:14:00,3632.98,3635.71,3631.62,3635.06,0.0,0.0,110
113,2022-09-27 10:16:00,3635.01,3635.89,3634.0,3635.65,0.0,0.0,112
114,2022-09-27 10:18:00,3635.5,3637.38,3635.35,3635.84,0.0,0.0,114
115,2022-09-27 10:20:00,3635.83,3636.36,3633.07,3633.87,0.0,0.0,112
116,2022-09-27 10:22:00,3633.96,3636.08,3632.13,3632.9,0.0,0.0,118
117,2022-09-27 10:24:00,3632.89,3633.69,3631.82,3631.86,0.0,0.0,113
118,2022-09-27 10:26:00,3631.79,3634.49,3629.6,3631.49,0.0,0.0,115
119,2022-09-27 10:28:00,3631.44,3635.01,3631.43,3633.22,0.0,0.0,115
120,2022-09-27 10:30:00,3633.19,3637.01,3631.22,3636.13,0.0,0.0,116
121,2022-09-27 10:32:00,3636.05,3636.05,3633.1,3635.81,0.0,0.0,116
122,2022-09-27 10:34:00,3636.19,3637.21,3633.43,3633.8,0.0,0.0,113
123,2022-09-27 10:36:00,3633.57,3634.51,3632.9,3633.0,0.0,0.0,113
124,2022-09-27 10:38:00,3632.92,3633.17,3629.98,3630.29,0.0,0.0,109
125,2022-09-27 10:40:00,3630.23,3630.46,3625.18,3625.18,0.0,0.0,111
126,2022-09-27 10:42:00,3625.14,3628.37,3623.99,3626.85,0.0,0.0,111
127,2022-09-27 10:44:00,3626.87,3630.44,3626.22,3630.04,0.0,0.0,113
128,2022-09-27 10:46:00,3629.92,3631.86,3629.58,3630.78,0.0,0.0,112
129,2022-09-27 10:48:00,3630.74,3631.65,3628.89,3629.41,0.0,0.0,117
130,2022-09-27 10:50:00,3629.33,3630.8,3627.39,3630.32,0.0,0.0,114
131,2022-09-27 10:52:00,3630.14,3630.49,3626.91,3627.29,0.0,0.0,110
132,2022-09-27 10:54:00,3627.2,3628.12,3625.56,3625.56,0.0,0.0,107
133,2022-09-27 10:56:00,3625.54,3627.15,3623.29,3626.72,0.0,0.0,115
134,2022-09-27 10:58:00,3626.43,3630.7,3625.17,3630.47,0.0,0.0,112
135,2022-09-27 11:00:00,3630.8,3634.66,3629.57,3633.35,0.0,0.0,115
136,2022-09-27 11:02:00,3633.25,3639.87,3632.39,3639.18,0.0,0.0,114
137,2022-09-27 11:04:00,3639.39,3639.43,3636.61,3636.88,0.0,0.0,115
138,2022-09-27 11:06:00,3636.82,3637.07,3634.72,3635.27,0.0,0.0,114
139,2022-09-27 11:08:00,3635.26,3635.96,3634.31,3635.24,0.0,0.0,114
140,2022-09-27 11:10:00,3635.23,3635.82,3634.44,3635.79,0.0,0.0,107
141,2022-09-27 11:12:00,3635.81,3636.21,3631.74,3631.98,0.0,0.0,109
142,2022-09-27 11:14:00,3631.97,3632.39,3630.05,3630.7,0.0,0.0,117
143,2022-09-27 11:16:00,3630.75,3631.81,3628.63,3631.81,0.0,0.0,112
144,2022-09-27 11:18:00,3631.79,3632.18,3629.41,3629.41,0.0,0.0,114
145,2022-09-27 11:20:00,3629.39,3631.16,3629.16,3630.64,0.0,0.0,113
146,2022-09-27 11:22:00,3630.6,3630.73,3627.99,3630.08,0.0,0.0,109
147,2022-09-27 11:24:00,3630.17,3634.4,3630.17,3634.4,0.0,0.0,114
148,2022-09-27 11:26:00,3634.45,3635.74,3632.61,3632.85,0.0,0.0,116
